sibid,childid,round,theta_eap,ppvt_score,yc,country,group,language
3,VN130026,4,0.928837001,3.884946823,1,4,23,6
3,VN130029,3,1.024340034,4.049219608,1,4,22,6
3,VN130029,4,0.866173983,3.777161598,1,4,23,6
4,VN130030,3,1.068050027,4.124403954,1,4,22,6
4,VN130030,4,0.487800002,3.126328945,1,4,23,6
3,VN130033,3,1.060199976,4.110901356,1,4,22,6
3,VN130033,4,0.831297994,3.717172146,1,4,23,6
4,VN130034,3,-1.539569974,-0.360904932,1,4,22,6
4,VN130034,4,0.730359972,3.543550968,1,4,23,6
4,VN130034,5,0.712785006,3.513320446,1,4,24,6
15,VN130037,3,0.31843701,2.835011482,1,4,22,6
15,VN130037,4,0.732554018,3.547324896,1,4,23,6
16,VN130039,3,-2.068520069,-1.270740151,1,4,22,6
16,VN130039,4,0.76890099,3.609844446,1,4,23,6
16,VN130039,5,1.280640006,4.490075111,1,4,24,6
3,VN130042,3,-1.168879986,0.276710629,1,4,22,6
3,VN130042,4,0.783379972,3.634749413,1,4,23,6
3,VN130042,5,0.731069028,3.544770479,1,4,24,6
3,VN130044,3,0.724848986,3.534071445,1,4,22,6
3,VN130044,4,0.865782022,3.77648735,1,4,23,6
3,VN130045,3,-2.365139961,-1.780949473,1,4,22,6
3,VN130045,4,0.931281984,3.889152288,1,4,23,6
3,VN130045,5,0.453072995,3.066595793,1,4,24,6
15,VN130047,3,-0.0102976,2.269562244,1,4,22,6
15,VN130047,4,0.624327004,3.361166,1,4,23,6
15,VN130047,5,1.557960033,4.967087269,1,4,24,6
5,VN130048,4,0.558290005,3.24757719,1,4,23,6
5,VN130048,5,0.379727006,2.940434933,1,4,24,6
5,VN130049,3,-1.459429979,-0.223057911,1,4,22,6
5,VN130049,4,0.815456986,3.68992424,1,4,23,6
5,VN130049,5,0.496621996,3.141503334,1,4,24,6
6,VN130052,3,0.070870601,2.409178019,1,4,22,6
6,VN130052,4,0.903603971,3.841543913,1,4,23,6
7,VN130053,3,-0.861774027,0.804956734,1,4,22,6
7,VN130053,4,0.882107019,3.804567575,1,4,23,6
7,VN130053,5,1.550400019,4.954083443,1,4,24,6
7,VN130054,3,-1.359809995,-0.051703807,1,4,22,6
7,VN130054,4,0.824576974,3.705611467,1,4,23,6
7,VN130054,5,0.227019995,2.677767038,1,4,24,6
4,VN130055,3,-1.858279943,-0.909110844,1,4,22,6
4,VN130055,4,0.712719023,3.513206959,1,4,23,6
4,VN130055,5,1.166010022,4.292902946,1,4,24,6
5,VN130056,3,-0.289292991,1.78966856,1,4,22,6
5,VN130056,4,0.870715976,3.784974098,1,4,23,6
5,VN130056,5,0.878702998,3.798712492,1,4,24,6
15,VN130057,3,1.269330025,4.470621109,1,4,22,6
15,VN130057,4,0.852598011,3.75380969,1,4,23,6
15,VN130057,5,1.357370019,4.622056961,1,4,24,6
15,VN130058,3,1.403349996,4.701146126,1,4,22,6
15,VN130058,4,0.695922017,3.484314919,1,4,23,6
15,VN130058,5,2.032099962,5.782644749,1,4,24,6
3,VN130060,3,-1.605819941,-0.474860013,1,4,22,6
3,VN130060,4,0.500719011,3.14855051,1,4,23,6
3,VN130060,5,0.612293005,3.340466499,1,4,24,6
3,VN130063,3,1.375579953,4.65337944,1,4,22,6
3,VN130063,4,0.524489999,3.189438581,1,4,23,6
15,VN130064,3,-0.404942006,1.590743303,1,4,22,6
15,VN130064,4,0.746514976,3.571338654,1,4,23,6
4,VN130066,3,0.974085987,3.962778568,1,4,22,6
4,VN130066,4,0.905667007,3.845092535,1,4,23,6
4,VN130067,3,0.350894988,2.890841722,1,4,22,6
3,VN130068,3,-1.313429952,0.028073471,1,4,22,6
3,VN130068,4,0.607053995,3.331454992,1,4,23,6
3,VN130068,5,1.398360014,4.69256258,1,4,24,6
5,VN130069,3,-1.363960028,-0.058842186,1,4,22,6
5,VN130069,4,1.024690032,4.049821377,1,4,23,6
5,VN130069,5,1.719949961,5.245722294,1,4,24,6
15,VN130070,3,0.173015997,2.584875822,1,4,22,6
15,VN130070,4,1.049270034,4.092101097,1,4,23,6
15,VN130070,5,0.945491016,3.913593054,1,4,24,6
5,VN130072,3,1.035259962,4.068002701,1,4,22,6
5,VN130072,4,1.02286005,4.046673775,1,4,23,6
3,VN130074,3,-1.534680009,-0.352493823,1,4,22,6
3,VN130074,4,1.066679955,4.122047424,1,4,23,6
3,VN130074,5,0.993727982,3.996564388,1,4,24,6
3,VN130077,4,1.135089993,4.23971796,1,4,23,6
3,VN130077,5,0.205322996,2.640446424,1,4,24,6
15,VN130078,3,0.872714996,3.788412571,1,4,22,6
15,VN130078,4,1.13736999,4.243639469,1,4,23,6
15,VN130078,5,2.606240034,6.770210266,1,4,24,6
15,VN130079,3,0.273034006,2.756914616,1,4,22,6
15,VN130079,4,0.712998986,3.513688564,1,4,23,6
15,VN130079,5,1.354580045,4.617258072,1,4,24,6
3,VN130080,3,-2.193039894,-1.484923959,1,4,22,6
3,VN130080,4,1.083879948,4.151632786,1,4,23,6
3,VN130080,5,0.269140989,2.750218391,1,4,24,6
15,VN130081,3,0.269147009,2.750228643,1,4,22,6
15,VN130081,4,1.02718997,4.054121494,1,4,23,6
15,VN130081,5,1.200780034,4.35270977,1,4,24,6
3,VN130087,3,-0.415401012,1.572752953,1,4,22,6
3,VN130087,4,0.927697003,3.88298583,1,4,23,6
3,VN130087,5,0.260069996,2.734615564,1,4,24,6
15,VN130088,3,0.476078987,3.106167793,1,4,22,6
15,VN130088,4,0.96518898,3.947474957,1,4,23,6
15,VN130088,5,0.337987006,2.868638992,1,4,24,6
3,VN130091,3,-1.322460055,0.012540991,1,4,22,6
3,VN130091,4,1.012599945,4.029025555,1,4,23,6
3,VN130091,5,0.992258012,3.994035721,1,4,24,6
15,VN130092,3,-0.139996007,2.046470881,1,4,22,6
15,VN130092,4,1.120869994,4.215258598,1,4,23,6
15,VN130092,5,1.27681005,4.483487606,1,4,24,6
6,VN130093,3,-0.32336399,1.731063843,1,4,22,6
6,VN130093,4,1.229809999,4.402643681,1,4,23,6
6,VN130093,5,0.671576977,3.442439556,1,4,24,6
4,VN130094,3,1.257830024,4.450840473,1,4,22,6
4,VN130094,4,0.996173978,4.000771523,1,4,23,6
3,VN130095,3,-2.184479952,-1.470200181,1,4,22,6
3,VN130095,4,1.007240057,4.019805908,1,4,23,6
3,VN130095,5,0.448493987,3.058719397,1,4,24,6
3,VN130096,3,-0.441024989,1.528677702,1,4,22,6
3,VN130096,4,1.013980031,4.03139925,1,4,23,6
3,VN130096,5,1.213819981,4.375139713,1,4,24,6
5,VN130097,3,-0.749787986,0.997581422,1,4,22,6
5,VN130097,4,1.091950059,4.165513992,1,4,23,6
5,VN130097,5,1.298609972,4.520985126,1,4,24,6
6,VN130098,3,-0.0341979,2.228451967,1,4,22,6
6,VN130098,4,1.163140059,4.287966251,1,4,23,6
3,VN130099,3,0.118713997,2.491472244,1,4,22,6
3,VN130099,4,1.112059951,4.200104237,1,4,23,6
3,VN130100,3,-0.211680993,1.923167229,1,4,22,6
4,VN130103,3,0.364603013,2.914420366,1,4,22,6
4,VN130103,4,1.176789999,4.311445236,1,4,23,6
4,VN130103,5,1.483620048,4.839216709,1,4,24,6
3,VN130104,3,-1.277310014,0.09020257,1,4,22,6
3,VN130104,4,0.825667024,3.707486391,1,4,23,6
3,VN130104,5,1.015789986,4.03451252,1,4,24,6
4,VN140001,3,-0.523648024,1.386559725,1,4,22,6
4,VN140001,4,0.563874006,3.257182121,1,4,23,6
4,VN140001,5,1.204980016,4.35993433,1,4,24,6
15,VN140002,3,1.03629005,4.069774151,1,4,22,6
15,VN140002,4,0.452504992,3.065618753,1,4,23,6
15,VN140002,5,2.483649969,6.559345722,1,4,24,6
5,VN140003,3,-1.980990052,-1.120181799,1,4,22,6
5,VN140003,4,0.271476001,2.754234791,1,4,23,6
3,VN140004,3,-0.042812999,2.213633299,1,4,22,6
3,VN140004,4,0.597576976,3.315153837,1,4,23,6
3,VN140004,5,0.461914986,3.081804752,1,4,24,6
7,VN140005,3,-1.417359948,-0.150694191,1,4,22,6
7,VN140005,4,0.566291988,3.261341095,1,4,23,6
7,VN140005,5,0.539788008,3.215752363,1,4,24,6
8,VN140006,3,-0.764972985,0.971462071,1,4,22,6
8,VN140006,4,0.537015975,3.21098423,1,4,23,6
8,VN140006,5,1.534139991,4.926115036,1,4,24,6
15,VN140007,3,0.500174999,3.147614717,1,4,22,6
15,VN140007,4,0.453972995,3.068143845,1,4,23,6
15,VN140007,5,0.961320996,3.940821648,1,4,24,6
6,VN140008,3,-0.322364986,1.732782125,1,4,22,6
6,VN140008,4,0.633253992,3.376521111,1,4,23,6
6,VN140008,5,1.588850021,5.02022028,1,4,24,6
7,VN140009,3,-1.972630024,-1.105801821,1,4,22,6
7,VN140009,4,0.063565701,2.396612883,1,4,23,6
7,VN140009,5,0.674766004,3.447924852,1,4,24,6
3,VN140010,3,1.200000048,4.351368427,1,4,22,6
3,VN140010,4,-0.721744001,1.045819283,1,4,23,6
4,VN140011,3,-1.334210038,-0.007669892,1,4,22,6
4,VN140011,4,0.298200995,2.8002038,1,4,23,6
4,VN140011,5,0.526717007,3.193269253,1,4,24,6
5,VN140013,3,0.679799974,3.456583738,1,4,22,6
5,VN140013,4,1.338070035,4.588859558,1,4,23,6
3,VN140015,3,-0.553332984,1.335499287,1,4,22,6
3,VN140015,4,0.777356982,3.62438941,1,4,23,6
3,VN140016,3,0.630302012,3.37144351,1,4,22,6
3,VN140016,4,0.41177699,2.995563269,1,4,23,6
3,VN140016,5,0.595867991,3.312214136,1,4,24,6
3,VN140017,3,-0.458261013,1.499030471,1,4,22,6
3,VN140017,4,1.23605001,4.413376808,1,4,23,6
3,VN140017,5,0.587559998,3.297923803,1,4,24,6
3,VN140018,3,-0.426526994,1.553615451,1,4,22,6
3,VN140018,4,0.48626101,3.123681784,1,4,23,6
3,VN140018,5,1.250929952,4.438971519,1,4,24,6
15,VN140019,3,0.457731992,3.074609518,1,4,22,6
15,VN140019,4,0.104162,2.466441631,1,4,23,6
15,VN140019,5,1.199630022,4.35073185,1,4,24,6
3,VN140020,3,1.382509947,4.665299416,1,4,22,6
3,VN140020,4,0.450331002,3.061879396,1,4,23,6
4,VN140021,3,1.091639996,4.164980412,1,4,22,6
4,VN140021,4,0.791980028,3.649542093,1,4,23,6
4,VN140022,3,0.814005017,3.687426805,1,4,22,6
4,VN140022,4,0.681338012,3.459229231,1,4,23,6
3,VN140023,3,-0.206547007,1.931998134,1,4,22,6
3,VN140023,4,0.262297004,2.738446236,1,4,23,6
3,VN140023,5,0.038944099,2.354261875,1,4,24,6
4,VN140024,3,-1.671450019,-0.587748826,1,4,22,6
4,VN140024,4,0.765057981,3.603234053,1,4,23,6
4,VN140024,5,1.116459966,4.207672596,1,4,24,6
15,VN140025,3,0.88873601,3.815969944,1,4,22,6
15,VN140025,4,2.516669989,6.61614275,1,4,23,6
15,VN140025,5,1.42840004,4.744234085,1,4,24,6
5,VN140027,3,1.445960045,4.774438381,1,4,22,6
5,VN140027,4,0.630361974,3.371546507,1,4,23,6
7,VN140028,3,-0.843784988,0.835899293,1,4,22,6
7,VN140028,4,-0.412974,1.576927662,1,4,23,6
7,VN140028,5,0.493903011,3.136826515,1,4,24,6
3,VN140029,3,-0.643962026,1.179610252,1,4,22,6
3,VN140029,4,0.067921601,2.404105425,1,4,23,6
3,VN140029,5,0.372078001,2.927278042,1,4,24,6
15,VN140030,3,0.402718991,2.979982853,1,4,22,6
15,VN140030,4,0.541925013,3.219428062,1,4,23,6
15,VN140030,5,2.092099905,5.885849476,1,4,24,6
3,VN140031,3,0.41239199,2.996621132,1,4,22,6
3,VN140031,4,0.462738007,3.083220243,1,4,23,6
3,VN140031,5,2.506920099,6.599372387,1,4,24,6
15,VN140032,3,0.527032971,3.193812609,1,4,22,6
15,VN140032,4,0.77767998,3.624944925,1,4,23,6
15,VN140032,5,2.134180069,5.958230495,1,4,24,6
3,VN140033,3,0.820266008,3.698196173,1,4,22,6
3,VN140033,4,0.84751302,3.745063305,1,4,23,6
3,VN140033,5,0.913748026,3.858992577,1,4,24,6
2,VN140034,3,-1.023440003,0.526878715,1,4,22,6
2,VN140034,4,0.659294009,3.421311855,1,4,23,6
3,VN140036,3,-0.715976,1.055740714,1,4,22,6
3,VN140036,4,0.71974498,3.525292158,1,4,23,6
3,VN140036,5,1.187409997,4.329712391,1,4,24,6
3,VN140037,3,-1.98635006,-1.129401326,1,4,22,6
3,VN140037,4,0.827326,3.710340023,1,4,23,6
3,VN140037,5,2.405050039,6.424147606,1,4,24,6
15,VN140040,3,0.131431997,2.513348341,1,4,22,6
15,VN140040,4,1.229799986,4.402626514,1,4,23,6
15,VN140040,5,1.359599948,4.625892639,1,4,24,6
15,VN140041,3,0.321626991,2.840498447,1,4,22,6
15,VN140041,4,-1.709540009,-0.653266609,1,4,23,6
15,VN140041,5,1.703119993,5.21677351,1,4,24,6
4,VN140042,3,-1.219740033,0.189227402,1,4,22,6
4,VN140042,4,-2.42437005,-1.882829785,1,4,23,6
3,VN140043,3,0.382364988,2.944972515,1,4,22,6
3,VN140043,4,0.57365799,3.274011374,1,4,23,6
15,VN140044,3,0.614506006,3.34427309,1,4,22,6
15,VN140044,4,0.49474299,3.138271332,1,4,23,6
15,VN140044,5,1.629899979,5.090829372,1,4,24,6
15,VN140046,3,0.863325,3.772261143,1,4,22,6
15,VN140046,4,0.781328976,3.631221533,1,4,23,6
15,VN140046,5,1.668169975,5.156656742,1,4,24,6
4,VN140047,3,-1.111209989,0.375907511,1,4,22,6
15,VN140048,3,-0.493660003,1.438141465,1,4,22,6
15,VN140048,4,0.68246299,3.461164236,1,4,23,6
3,VN140049,3,-0.694074988,1.093412161,1,4,22,6
3,VN140049,4,0.558049023,3.24716258,1,4,23,6
3,VN140049,5,0.72359103,3.531907797,1,4,24,6
4,VN140051,3,-0.433414996,1.541767478,1,4,22,6
4,VN140051,4,0.584430993,3.292541742,1,4,23,6
4,VN140051,5,1.10529995,4.188476563,1,4,24,6
3,VN140052,3,0.0140125,2.311377525,1,4,22,6
3,VN140052,4,0.568009973,3.264296293,1,4,23,6
3,VN140052,5,1.898480058,5.552808285,1,4,24,6
3,VN140053,3,-2.54666996,-2.0931952,1,4,22,6
3,VN140053,4,0.071715303,2.410630941,1,4,23,6
3,VN140053,5,0.581616998,3.287701368,1,4,24,6
16,VN140055,3,-0.126532003,2.069630146,1,4,22,6
16,VN140055,4,0.268507987,2.749129534,1,4,23,6
16,VN140055,5,0.414251,2.999818802,1,4,24,6
3,VN140056,3,-1.127879977,0.347233832,1,4,22,6
3,VN140056,4,0.511035979,3.166296482,1,4,23,6
3,VN140056,5,0.482602,3.11738801,1,4,24,6
3,VN140057,3,-1.032889962,0.510624051,1,4,22,6
3,VN140057,4,0.51247102,3.16876483,1,4,23,6
4,VN140058,3,1.139979959,4.248128891,1,4,22,6
4,VN140058,4,0.431980014,3.030314207,1,4,23,6
16,VN140059,3,-0.845858991,0.832331836,1,4,22,6
16,VN140059,4,0.48754999,3.125898838,1,4,23,6
16,VN140059,5,1.298419952,4.520658016,1,4,24,6
3,VN140062,3,-2.358710051,-1.769889474,1,4,22,6
3,VN140062,4,0.760399997,3.595221996,1,4,23,6
3,VN140062,5,0.233208999,2.688412666,1,4,24,6
3,VN140063,3,-1.436249971,-0.183186501,1,4,22,6
3,VN140063,4,0.457242012,3.073766708,1,4,23,6
3,VN140063,5,1.485780001,4.842931747,1,4,24,6
16,VN140066,3,-1.185340047,0.248398051,1,4,22,6
16,VN140066,4,0.364829987,2.914810896,1,4,23,6
16,VN140066,5,0.751223028,3.579437017,1,4,24,6
15,VN140067,3,0.278665006,2.76660037,1,4,22,6
15,VN140067,4,0.85491401,3.757793427,1,4,23,6
15,VN140067,5,2.432970047,6.47217226,1,4,24,6
15,VN140069,3,0.130860999,2.512366056,1,4,22,6
15,VN140069,4,0.446419001,3.05515027,1,4,23,6
15,VN140069,5,1.221819997,4.38890028,1,4,24,6
15,VN140070,3,0.248372003,2.714494228,1,4,22,6
15,VN140070,4,0.700626016,3.49240613,1,4,23,6
15,VN140070,5,1.412829995,4.717452526,1,4,24,6
3,VN140071,3,-1.391080022,-0.105490677,1,4,22,6
3,VN140071,4,0.591251016,3.304272652,1,4,23,6
3,VN140071,5,1.170750022,4.301055908,1,4,24,6
15,VN140073,3,0.546168983,3.226727962,1,4,22,6
15,VN140073,4,0.422161013,3.013424635,1,4,23,6
3,VN140074,3,-1.755069971,-0.731581688,1,4,22,6
3,VN140074,4,0.716986001,3.520546675,1,4,23,6
3,VN140074,5,0.79312098,3.651504755,1,4,24,6
18,VN140079,3,-1.252910018,0.13217245,1,4,22,6
18,VN140079,4,0.797066987,3.658292055,1,4,23,6
18,VN140079,5,0.453752995,3.067765474,1,4,24,6
3,VN140080,3,0.874248981,3.791051149,1,4,22,6
3,VN140080,4,0.631044984,3.372721434,1,4,23,6
5,VN140083,3,0.067168899,2.402810812,1,4,22,6
5,VN140083,4,0.679062009,3.455314398,1,4,23,6
5,VN140083,5,1.595569968,5.031779289,1,4,24,6
16,VN140084,4,0.373807013,2.930252075,1,4,23,6
16,VN140084,5,1.276059985,4.482197285,1,4,24,6
15,VN140085,3,0.77521801,3.620710135,1,4,22,6
15,VN140085,4,0.693365991,3.479918242,1,4,23,6
15,VN140085,5,2.464540005,6.526474953,1,4,24,6
15,VN140087,3,0.697567999,3.487146139,1,4,22,6
15,VN140087,4,0.577287972,3.280255079,1,4,23,6
15,VN140087,5,0.897540987,3.831115246,1,4,24,6
3,VN140088,3,-1.505660057,-0.302577227,1,4,22,6
3,VN140088,4,0.683798015,3.463460684,1,4,23,6
3,VN140088,5,-0.270536005,1.821932077,1,4,24,6
3,VN140089,3,1.306409955,4.534401417,1,4,22,6
3,VN140089,4,0.676337004,3.450627089,1,4,23,6
3,VN140090,3,-1.618770003,-0.497135133,1,4,22,6
3,VN140090,4,0.525972009,3.191987753,1,4,23,6
3,VN140090,5,1.515869975,4.894689083,1,4,24,6
4,VN140091,3,0.279011011,2.767195702,1,4,22,6
4,VN140091,4,0.483862996,3.119556904,1,4,23,6
4,VN140091,5,0.476016998,3.10606122,1,4,24,6
5,VN140092,3,-1.595070004,-0.456369281,1,4,22,6
5,VN140092,4,0.76829499,3.60880208,1,4,23,6
5,VN140092,5,2.133160114,5.956476212,1,4,24,6
16,VN140093,3,-0.856446028,0.814121306,1,4,22,6
16,VN140093,4,0.972140014,3.95943141,1,4,23,6
16,VN140093,5,0.091354497,2.444411755,1,4,24,6
3,VN140097,3,-0.121279001,2.078665733,1,4,22,6
3,VN140097,4,0.689427018,3.473143101,1,4,23,6
3,VN140098,3,-2.104389906,-1.332439065,1,4,22,6
3,VN140098,4,0.516058981,3.174936533,1,4,23,6
3,VN140098,5,0.00263837,2.291813135,1,4,24,6
4,VN140101,3,-0.995887995,0.574270308,1,4,22,6
4,VN140101,4,-0.175767004,1.984942079,1,4,23,6
4,VN140101,5,0.785360992,3.638156891,1,4,24,6
15,VN140102,3,0.75997901,3.594497919,1,4,22,6
15,VN140102,4,0.286904007,2.780772209,1,4,23,6
15,VN140102,5,1.226770043,4.397414684,1,4,24,6
15,VN140107,3,0.799479008,3.662441015,1,4,22,6
15,VN140107,4,0.897476017,3.831003428,1,4,23,6
15,VN140107,5,2.203380108,6.077260017,1,4,24,6
3,VN150014,3,-2.057820082,-1.25233531,1,4,22,6
3,VN150014,4,-0.470409006,1.47813499,1,4,23,6
3,VN150014,5,-0.675899982,1.124674559,1,4,24,6
15,VN150073,3,0.0246055,2.329598427,1,4,22,6
15,VN150073,4,1.262140036,4.45825386,1,4,23,6
3,VN150145,3,-1.687180042,-0.614805698,1,4,22,6
3,VN150145,4,0.0443535,2.363566399,1,4,23,6
3,VN150145,5,-0.068869904,2.168813467,1,4,24,6
15,VN160040,3,0.387176991,2.953249454,1,4,22,6
15,VN160040,4,0.645919979,3.398307562,1,4,23,6
4,VN160044,3,-0.641107023,1.184521079,1,4,22,6
8,VN170002,3,1.635810018,5.100995064,1,4,22,6
8,VN170002,4,1.367259979,4.639068127,1,4,23,6
8,VN170002,5,0.586367011,3.295871735,1,4,24,6
17,VN170003,3,-0.936236024,0.676876307,1,4,22,6
17,VN170003,4,0.364517987,2.914274216,1,4,23,6
17,VN170003,5,0.044808101,2.364348412,1,4,24,6
15,VN170004,3,-0.409334987,1.583186984,1,4,22,6
15,VN170004,4,1.152459979,4.269595623,1,4,23,6
15,VN170004,5,-0.303546011,1.765152216,1,4,24,6
15,VN170005,3,0.525103986,3.190494537,1,4,22,6
15,VN170005,4,0.887412012,3.81369257,1,4,23,6
15,VN170005,5,0.453081012,3.066609621,1,4,24,6
17,VN170006,3,0.178550005,2.594394922,1,4,22,6
15,VN170007,3,0.73171401,3.545879841,1,4,22,6
15,VN170007,4,2.098010063,5.896015167,1,4,23,6
15,VN170007,5,0.39209199,2.961703539,1,4,24,6
7,VN170008,3,0.453619003,3.067534924,1,4,22,6
7,VN170008,4,2.097729921,5.895533562,1,4,23,6
8,VN170010,3,-1.701060057,-0.638680398,1,4,22,6
8,VN170010,4,-0.44472301,1.522316813,1,4,23,6
8,VN170010,5,-0.82911402,0.86113447,1,4,24,6
3,VN170011,3,1.124719977,4.221880913,1,4,22,6
7,VN170013,3,0.446539015,3.055356741,1,4,22,6
7,VN170013,4,1.82277,5.422580719,1,4,23,6
5,VN170015,3,-0.995307028,0.57526958,1,4,22,6
5,VN170015,4,0.997428,4.002928734,1,4,23,6
5,VN170015,5,0.370757997,2.925007582,1,4,24,6
4,VN170016,3,-1.965639949,-1.093778372,1,4,22,6
4,VN170016,4,-1.052330017,0.477185637,1,4,23,6
3,VN170017,3,-0.638427973,1.189129353,1,4,22,6
3,VN170017,4,0.516933978,3.176441669,1,4,23,6
3,VN170017,5,-0.256359011,1.84631753,1,4,24,6
3,VN170018,3,0.691322029,3.476402521,1,4,22,6
3,VN170018,4,1.902799964,5.560238838,1,4,23,6
16,VN170020,3,-1.732679963,-0.6930691,1,4,22,6
16,VN170020,4,0.952768981,3.926111698,1,4,23,6
16,VN170020,5,0.504836977,3.155633688,1,4,24,6
3,VN170021,3,0.00288677,2.292240381,1,4,22,6
3,VN170021,4,0.835210025,3.723901033,1,4,23,6
3,VN170021,5,0.335974991,2.865178108,1,4,24,6
5,VN170024,3,-0.043756802,2.212009907,1,4,22,6
4,VN170027,3,-2.173019886,-1.450487971,1,4,22,6
4,VN170027,4,0.527161002,3.194032907,1,4,23,6
4,VN170027,5,0.521972001,3.18510747,1,4,24,6
4,VN170028,3,1.255519986,4.446866989,1,4,22,6
4,VN170028,4,2.052920103,5.818457127,1,4,23,6
15,VN170029,3,0.535184026,3.207833052,1,4,22,6
15,VN170029,4,0.608330011,3.333649874,1,4,23,6
15,VN170029,5,0.057498801,2.386177301,1,4,24,6
5,VN170030,3,-1.080729961,0.428335518,1,4,22,6
5,VN170030,4,0.152765006,2.550042629,1,4,23,6
6,VN170033,3,-1.296470046,0.057245824,1,4,22,6
6,VN170033,4,0.292980999,2.791224957,1,4,23,6
6,VN170033,5,0.344087988,2.879132986,1,4,24,6
4,VN170035,3,0.026618499,2.33306098,1,4,22,6
4,VN170035,4,1.621320009,5.076071262,1,4,23,6
4,VN170035,5,0.470429987,3.096451044,1,4,24,6
3,VN170036,3,-1.185660005,0.247847706,1,4,22,6
3,VN170036,5,0.516479015,3.175658941,1,4,24,6
3,VN170037,3,-1.107159972,0.382873863,1,4,22,6
3,VN170037,4,1.035400033,4.068243504,1,4,23,6
3,VN170037,5,0.429093003,3.025348186,1,4,24,6
3,VN170038,3,-0.517471015,1.39718461,1,4,22,6
16,VN170041,3,0.052479502,2.377543688,1,4,22,6
16,VN170041,4,0.290771991,2.78742528,1,4,23,6
16,VN170041,5,0.055991001,2.383583784,1,4,24,6
8,VN170043,3,-0.771336973,0.960515499,1,4,22,6
8,VN170043,4,-0.27046001,1.822062731,1,4,23,6
8,VN170043,5,0.213165998,2.653937101,1,4,24,6
3,VN170045,3,-1.256870031,0.125360921,1,4,22,6
3,VN170045,4,0.698688984,3.48907423,1,4,23,6
3,VN170045,5,-1.398659945,-0.118528739,1,4,24,6
10,VN170046,3,-0.356604993,1.673886657,1,4,22,6
10,VN170046,4,0.399816006,2.974989653,1,4,23,6
10,VN170046,5,0.173184007,2.585165024,1,4,24,6
3,VN170047,3,0.432884008,3.031869173,1,4,22,6
5,VN170048,3,-0.292640001,1.783911467,1,4,22,6
4,VN170052,3,-0.925747991,0.694916546,1,4,22,6
4,VN170052,4,0.079287998,2.423656464,1,4,23,6
4,VN170052,5,-0.0292389,2.236981869,1,4,24,6
16,VN170055,3,-0.686178982,1.106993794,1,4,22,6
16,VN170055,4,0.703175008,3.496790648,1,4,23,6
16,VN170055,5,0.108501002,2.473905087,1,4,24,6
4,VN170056,3,0.312895,2.825478792,1,4,22,6
7,VN170057,3,-0.065224104,2.175084352,1,4,22,6
7,VN170057,4,0.225635007,2.67538476,1,4,23,6
7,VN170057,5,0.419245988,3.008410692,1,4,24,6
15,VN170059,3,0.017395901,2.317197323,1,4,22,6
15,VN170059,4,0.962285995,3.942481518,1,4,23,6
15,VN170059,5,0.414680988,3.000558376,1,4,24,6
5,VN170062,3,-0.751370013,0.994860232,1,4,22,6
5,VN170062,4,1.065569997,4.120138168,1,4,23,6
5,VN170062,5,0.536652029,3.210358143,1,4,24,6
6,VN170063,3,-0.182471007,1.973410726,1,4,22,6
6,VN170063,4,1.17110002,4.301658154,1,4,23,6
6,VN170063,5,0.506286025,3.158126354,1,4,24,6
17,VN170066,3,0.038343601,2.353229046,1,4,22,6
17,VN170066,4,0.282171994,2.772632837,1,4,23,6
17,VN170066,5,0.394520015,2.965880156,1,4,24,6
3,VN170069,3,0.364403993,2.914078236,1,4,22,6
3,VN170069,4,1.60284996,5.04430151,1,4,23,6
3,VN170069,5,0.014166,2.311641693,1,4,24,6
3,VN170070,3,-1.05843997,0.466676027,1,4,22,6
3,VN170070,4,0.734709978,3.551033258,1,4,23,6
3,VN170070,5,0.363382995,2.912322044,1,4,24,6
3,VN170071,3,0.198749006,2.629138708,1,4,22,6
3,VN170072,3,0.287743002,2.782215357,1,4,22,6
3,VN170072,4,0.703643024,3.497595549,1,4,23,6
3,VN170072,5,0.426245004,3.0204494,1,4,24,6
6,VN170073,3,-1.026280046,0.521993637,1,4,22,6
6,VN170073,4,0.718635023,3.523383141,1,4,23,6
6,VN170073,5,0.471011996,3.097452164,1,4,24,6
4,VN170076,3,-1.005169988,0.558304548,1,4,22,6
4,VN170076,4,0.351751,2.892313957,1,4,23,6
4,VN170076,5,-0.786565006,0.934322119,1,4,24,6
7,VN170080,3,0.133533999,2.51696372,1,4,22,6
7,VN170080,4,0.741281986,3.562337637,1,4,23,6
7,VN170080,5,0.445295006,3.053216934,1,4,24,6
2,VN170082,3,1.040510058,4.077033043,1,4,22,6
2,VN170082,4,0.574199021,3.274941921,1,4,23,6
2,VN170082,5,0.370882988,2.925222635,1,4,24,6
16,VN170083,3,-1.097929955,0.398750216,1,4,22,6
3,VN170084,3,1.051810026,4.096469879,1,4,22,6
3,VN170084,4,1.839300036,5.451014042,1,4,23,6
3,VN170085,3,-1.400509953,-0.121710896,1,4,22,6
3,VN170085,5,0.514635026,3.172487259,1,4,24,6
4,VN170086,3,-1.240149975,0.154120728,1,4,22,6
4,VN170086,4,0.283683985,2.775233507,1,4,23,6
4,VN170086,5,0.268348008,2.748854399,1,4,24,6
8,VN170087,3,-0.104290999,2.107886314,1,4,22,6
8,VN170087,5,0.395947009,2.968334675,1,4,24,6
3,VN170088,3,0.0283166,2.335981846,1,4,22,6
